country,year,stringency_index_mean,cases_pm_mean,deaths_pm_mean,vax_end,iso3
Botswana,2020,50.905109289617485,16.526249557575756,0.048550162809917356,,BWA
Botswana,2021,50.620164383561644,232.90469894794523,2.7050344238356163,47.91997,BWA
Botswana,2022,7.908027397260275,119.00130165232876,0.37504421397260274,69.14519,BWA
Brazil,2020,57.50562841530055,99.07557582329973,2.523944228403857,,BRA
Brazil,2021,59.72449315068493,192.03868643681318,5.551404169643836,79.02541,BRA
Brazil,2022,28.373068493150686,182.88489457972602,0.9759667046947945,89.65677,BRA
Brunei,2020,38.319508196721316,0.9497838608815428,0.018148737190082642,,BRN
Brunei,2021,52.792767123287675,92.15366644849315,0.3489529605479452,89.13289,BRN
Brunei,2022,27.37901369863014,1532.5352700164383,0.523429445479452,98.90859,BRN
Bulgaria,2020,41.0883606557377,79.6613782137741,2.874741580413223,0.06750796,BGR
Bulgaria,2021,48.39558904109589,215.33654467945206,9.394166968219178,27.896008,BGR
Bulgaria,2022,19.005287671232878,219.44541052054794,3.013518724931507,30.834963,BGR
Burkina Faso,2020,31.35743169398907,0.8208517805592287,0.01040292249862259,,BFA
Burkina Faso,2021,19.65,1.3297550536027396,0.02835999322739726,4.319936,BFA
Burkina Faso,2022,10.447534246575342,0.5344580631671233,0.009372186663013697,19.399878,BFA
Burundi,2020,11.843879781420764,0.1691634482093664,0.0004136025344352617,,BDI
Burundi,2021,16.0901095890411,6.114924570465754,0.002468017315068493,0.030102614,BDI
Burundi,2022,19.626821917808222,4.444899455342466,0.0002056681095890411,0.21425405,BDI
Cambodia,2020,44.175983606557374,0.0586141609862259,0.0,,KHM
Cambodia,2021,71.0048493150685,19.13268263292055,0.47972262032054797,82.9113,KHM
Cambodia,2022,20.186465753424656,2.8804062478,0.0070079001643835615,88.60723,KHM
Cameroon,2020,42.06560109289617,2.6765840667933882,0.044662904515151515,,CMR
Cameroon,2021,31.259095890410958,8.211215527123288,0.13930254018082192,3.018561,CMR
Cameroon,2022,21.27191780821918,1.4204893358082191,0.011104544,11.698046,CMR
Canada,2020,55.79491803278688,40.240240245060775,1.0838683783608816,0.24771994,CAN
Canada,2021,69.4129315068493,108.46803710301369,1.0362914088931507,81.77516,CAN
Canada,2022,25.710794520547946,168.69093606027397,1.3547578831785714,89.17345,CAN
Cape Verde,2020,58.277404371584694,62.506210929752065,0.5936314396694214,,CPV
Cape Verde,2021,59.33367123287672,152.5759874449315,1.265097144931507,58.259163,CPV
Cape Verde,2022,26.833287671232874,118.40255053342464,0.31627428739726027,68.63569,CPV
Central African Republic,2020,39.564535519125684,3.1438659872176307,0.034043238732782366,,CAF
Central African Republic,2021,16.270712328767125,3.5662390092602743,0.020421501917808216,7.357654,CAF
Central African Republic,2022,15.832273972602739,1.5617074452054793,0.0064488952328767115,38.93245,CAF
Chad,2020,54.58786885245902,0.3100332766942149,0.01567332391184573,,TCD
Chad,2021,30.004575342465753,0.5379894554794521,0.011282339452054794,1.1121943,TCD
Chad,2022,24.29835616438356,0.2893326359178082,0.0019298738630136988,20.31966,TCD
Chile,2020,65.16598360655738,85.37211297060607,2.3245391555922863,0.04422843,CHL
Chile,2021,64.63060273972603,167.96357132054794,3.166239681780822,88.51766,CHL
Chile,2022,24.32643835616438,452.25369881095895,3.370251146575343,92.481575,CHL
China,2020,68.27338797814207,0.18686543502093664,0.00925503213553719,,CHN
China,2021,74.11605479452055,0.06804814206739726,0.00175128136,88.4076,CHN
China,2022,77.56400000000001,163.00367745943564,0.09005354029835616,91.72332,CHN
Colombia,2020,63.194699453551905,86.22458685220441,2.269329997247934,,COL
Colombia,2021,61.00991780821918,186.59795367397263,4.620016151753425,74.12953,COL
Colombia,2022,27.756493150684932,63.88951853835616,0.6520213944493151,82.93569,COL
Congo,2020,52.01385245901639,2.9355341066391185,0.04564661942148761,,COG
Congo,2021,45.12271232876713,6.73956454849315,0.12211658761643836,10.321049,COG
Congo,2022,33.43334246575343,1.7516563918406591,0.007717405150684932,11.52855,COG
Costa Rica,2020,54.3942349726776,90.42162885639118,1.1687661842975208,0.0010823014,CRI
Costa Rica,2021,56.327260273972605,217.89489161232876,2.802392214684932,77.62919,CRI
Costa Rica,2022,19.1693698630137,321.2572301671233,0.9332321843561644,90.2645,CRI
Cote d'Ivoire,2020,38.86579234972678,,,,CIV
Cote d'Ivoire,2021,19.700410958904108,,,16.28812,CIV
Cote d'Ivoire,2022,16.024657534246575,,,43.25836,CIV
Croatia,2020,43.37226775956284,146.97385392812672,2.7216596442975205,0.20127815,HRV
Croatia,2021,40.754684931506844,351.47874707643837,6.053715626849315,57.8289,HRV
Croatia,2022,16.057753424657534,388.36833421342465,3.569258917972603,59.397327,HRV
Cuba,2020,60.607650273224046,2.9110407151790634,0.03611713093663912,,CUB
Cuba,2021,68.03665753424657,236.2950167852055,2.025596755041096,94.4767,CUB
Cuba,2022,15.358849315068491,36.266282591369865,0.051525514630136986,96.921196,CUB
Cyprus,2020,53.17325136612022,65.46528594793388,0.3573976399449036,,CYP
Cyprus,2021,59.1714794520548,406.22631739178087,1.5266409109589043,68.15253,CYP
Cyprus,2022,22.921342465753423,1367.3691115068493,1.7830233523287673,71.35114,CYP
Czechia,2020,44.77726775956284,186.75955557058953,3.068363927415978,0.11128792,CZE
Czechia,2021,55.17043835616438,460.45435426849315,6.27457208078904,63.996635,CZE
Czechia,2022,18.499397260273973,529.4921023150686,1.493945730279452,65.375374,CZE
Democratic Republic of Congo,2020,44.392814207650275,0.47503233416253443,0.015899876044077135,,COD
Democratic Republic of Congo,2021,37.13482191780822,1.648593240758904,0.016963258093150687,0.25099668,COD
Democratic Republic of Congo,2022,30.74920547945205,0.42539249290410963,0.006341154956164384,8.931887,COD
Denmark,2020,46.365027322404366,75.24432133272727,0.5861618026446281,0.00018634905,DNK
Denmark,2021,46.20558904109589,288.90925613424656,0.9282642712876713,79.51294,DNK
Denmark,2022,13.531205479452053,1208.942138161644,2.10066204,80.39537,DNK
Djibouti,2020,46.225901639344265,14.10963239829201,0.14778289212121212,,DJI
Djibouti,2021,42.17846575342466,18.8125600329863,0.3084026192876712,3.3975873,DJI
Djibouti,2022,31.099890410958906,4.95853589079452,0.0,27.91555,DJI
Dominica,2020,37.04647540983606,3.956240658402204,0.0,,DMA
Dominica,2021,44.17087671232876,275.3374069232877,1.926296293150685,44.019928,DMA
Dominica,2022,38.31358904109589,366.652042739726,1.1065957397260273,49.358982,DMA
Dominican Republic,2020,63.242404371584705,41.59654922608816,0.590910941707989,,DOM
Dominican Republic,2021,60.448684931506854,60.423476994520556,0.4481342616712329,61.78221,DOM
Dominican Republic,2022,11.384027397260274,58.97246907465754,0.03366495810958905,65.00361,DOM
East Timor,2020,31.876420765027323,0.08852129206611571,0.0,,TLS
East Timor,2021,58.471589041095896,39.60230532021918,0.24410049430136985,48.416233,TLS
East Timor,2022,18.37539726027397,7.122932658410959,0.03201317961643836,64.18211,TLS
Ecuador,2020,58.88584699453552,34.96979068127577,2.167362575184573,,ECU
Ecuador,2021,59.49013698630137,51.383677851506846,3.01980250780274,79.80635,ECU
Ecuador,2022,24.811260273972604,76.69385256736986,0.350306928109589,85.929054,ECU
Egypt,2020,59.80661202185793,3.342528801446281,0.185320968707989,,EGY
Egypt,2021,44.260438356164386,6.035275610054795,0.34425914459452056,29.389805,EGY
Egypt,2022,25.70676712328767,3.1821650149397263,0.07480721314520548,47.711197,EGY
El Salvador,2020,63.59453551912568,20.16006370600551,0.5820801675206612,,SLV
El Salvador,2021,33.87361643835616,33.05871513808219,1.0888554356438356,71.39289,SLV
El Salvador,2022,26.699561643835615,34.91840743123288,0.1775497420821918,74.082214,SLV
Eritrea,2020,68.36699453551913,1.0116106169421488,0.0008079957300275482,,ERI
Eritrea,2021,66.73405479452055,5.4080148671232875,0.05946405808219178,,ERI
Eritrea,2022,50.84646575342465,1.7734752987671232,0.022499913972602738,,ERI
Estonia,2020,36.38357923497268,63.31774725454545,0.5794927768595041,0.1833207,EST
Estonia,2021,38.12265753424658,397.2897291945206,3.1332189906849317,62.374294,EST
Estonia,2022,21.536657534246576,745.576228109589,1.8243289021917808,64.332085,EST
Eswatini,2020,56.22385245901639,20.66588630046832,0.41810903184573006,,SWZ
Eswatini,2021,60.916356164383565,127.41563168936987,2.503898800520548,27.408503,SWZ
Eswatini,2022,28.589835616438354,18.40612841917808,0.2764627979178082,41.64191,SWZ
Ethiopia,2020,56.483743169398906,2.721242952060606,0.04214042074380165,,ETH
Ethiopia,2021,43.71717808219178,6.371360595616438,0.10942797106027397,7.4524198,ETH
Ethiopia,2022,34.879835616438356,1.8033546101780822,0.014115509065753424,34.38329,ETH
Faroe Islands,2020,33.12603825136612,30.994858044077137,0.0,,FRO
Faroe Islands,2021,35.904520547945204,261.6578054246575,0.7097867260273973,76.6798,FRO
Faroe Islands,2022,13.649616438356164,1464.6448983561643,0.7097867205479452,77.19425,FRO
Fiji,2020,50.17021857923497,0.1468154435261708,0.005992467217630854,,FJI
Fiji,2021,73.25720547945205,160.43923874219178,2.073951763561644,71.94169,FJI
Fiji,2022,38.654356164383564,44.2770823260274,0.5453062805479452,77.39116,FJI
Finland,2020,38.731502732240436,19.387560051187844,0.3140989402754821,,FIN
Finland,2021,42.45320547945205,160.8736152068493,0.6355782461917808,76.76482,FIN
Finland,2022,16.35619178082192,536.8698111178082,3.3633502866849314,81.2301,FIN
France,2020,54.293114754098355,100.21377527283195,2.722959555922865,0.003957608,FRA
France,2021,52.67824657534247,271.5825688219178,2.5843033038356165,80.31459,FRA
France,2022,19.813232876712327,1247.9989035616438,1.5984651884931507,82.44808,FRA
Gabon,2020,61.98169398907103,10.847018880798899,0.07253256950413223,,GAB
Gabon,2021,62.33534246575343,36.32341883252055,0.2524729552328767,9.041448,GAB
Gabon,2022,18.031232876712327,8.094914053315067,0.020288005698630138,12.796051,GAB
Gambia,2020,52.80792349726776,3.970578736225895,0.12956624862258956,,GMB
Gambia,2021,32.043150684931504,6.619472865068493,0.22757685205479453,9.977576,GMB
Gambia,2022,13.745287671232877,2.510619537123288,0.030135746986301372,20.811941,GMB
