term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.ISR],-2.964061795584742,0.8662831583404507,-3.421585387003289,0.000622571726301047,354,0.6402494574353262,177
C(iso3)[T.ITA],-5.242052312776468,0.6221902965041223,-8.425159219341404,3.602600212902199e-17,354,0.6402494574353262,177
C(iso3)[T.JAM],-6.166295627209936,0.9826212451633498,-6.27535345644278,3.488409044680452e-10,354,0.6402494574353262,177
C(iso3)[T.JOR],-8.747374591168844,0.8449325187220735,-10.352749358491844,4.066376420131132e-25,354,0.6402494574353262,177
C(iso3)[T.JPN],-9.017739244066888,1.2022438298654412,-7.500757350591836,6.345015190211903e-14,354,0.6402494574353262,177
C(iso3)[T.KAZ],-8.102867609779329,1.0321414965105777,-7.850539521154005,4.142513038962249e-15,354,0.6402494574353262,177
C(iso3)[T.KEN],-4.851914257428706,1.5137204596712082,-3.205290796216482,0.0013492608995138839,354,0.6402494574353262,177
C(iso3)[T.KGZ],-4.003965190106908,1.3503237848067924,-2.9651889681257484,0.0030249705639249645,354,0.6402494574353262,177
C(iso3)[T.KHM],-7.115120311062168,1.4102742894918712,-5.045203166559735,4.530397167861164e-07,354,0.6402494574353262,177
C(iso3)[T.KIR],-4.728502387811833,1.3756686566114338,-3.4372393127420278,0.0005876761177387472,354,0.6402494574353262,177
C(iso3)[T.KOR],-6.399745170174297,1.1901499467760508,-5.377259552470938,7.562811161721758e-08,354,0.6402494574353262,177
C(iso3)[T.KWT],-6.958499829405646,1.1827327179609486,-5.8834085873621715,4.019021131612975e-09,354,0.6402494574353262,177
C(iso3)[T.LAO],-8.362632981813881,1.5699492373340034,-5.326690050192208,1.0001862205537303e-07,354,0.6402494574353262,177
C(iso3)[T.LBN],-16.272435962195058,0.6638522319489255,-24.512135651668643,1.0966038967390679e-132,354,0.6402494574353262,177
C(iso3)[T.LBR],-6.219411301646591,1.4354978118306723,-4.332581527041866,1.4737106340235608e-05,354,0.6402494574353262,177
C(iso3)[T.LBY],-1.6683687429132343,1.2033285301308552,-1.3864615532150715,0.16560601226650995,354,0.6402494574353262,177
C(iso3)[T.LKA],-13.347484188556235,1.2747637337256565,-10.470555315804711,1.1794903309127836e-25,354,0.6402494574353262,177
C(iso3)[T.LSO],-9.053574713033145,1.2979523143719813,-6.9752752953899915,3.052724415183106e-12,354,0.6402494574353262,177
C(iso3)[T.LTU],-8.851339562314525,0.43539603443875957,-20.329398667409098,7.066313312843452e-92,354,0.6402494574353262,177
C(iso3)[T.LUX],-7.899200675762762,0.8282478666590066,-9.537242405014124,1.4668068882439656e-21,354,0.6402494574353262,177
