term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.LTU],-6.6960210229121575,0.24825962793766093,-26.971848296629034,3.162489952183723e-160,337,0.9951380189482316,169
C(iso3)[T.LUX],-8.086508332846925,0.21004335608194052,-38.49923408047374,0.0,337,0.9951380189482316,169
C(iso3)[T.LVA],-6.112477937450159,0.3099603096561928,-19.720195609012343,1.4466793483380809e-86,337,0.9951380189482316,169
C(iso3)[T.MAR],-3.361657377174685,0.18746442161381585,-17.93224201283288,6.606124960508512e-72,337,0.9951380189482316,169
C(iso3)[T.MDA],-12.504380815939594,0.24006991850460166,-52.08641254943364,0.0,337,0.9951380189482316,169
C(iso3)[T.MDG],-9.84600338702329,0.07984991143469988,-123.30637830544384,0.0,337,0.9951380189482316,169
C(iso3)[T.MEX],-9.66969386240467,0.13120376673047868,-73.6998190171502,0.0,337,0.9951380189482316,169
C(iso3)[T.MLI],-10.056255398878609,0.1080881299452847,-93.03755559439493,0.0,337,0.9951380189482316,169
C(iso3)[T.MLT],-10.101951468597159,0.13761899963349697,-73.40520927706487,0.0,337,0.9951380189482316,169
C(iso3)[T.MMR],-9.871359827612329,0.27429055236278843,-35.988697906576256,1.2568717705962392e-283,337,0.9951380189482316,169
C(iso3)[T.MNG],-6.2091600951530825,0.14916886195805817,-41.62504167189338,0.0,337,0.9951380189482316,169
C(iso3)[T.MOZ],-9.445727232575925,0.12654784709327607,-74.64154823284868,0.0,337,0.9951380189482316,169
C(iso3)[T.MRT],-2.379183332976004,0.09363912042771073,-25.408005992674077,2.0571061150403688e-142,337,0.9951380189482316,169
C(iso3)[T.MUS],-6.209333328314816,0.1375823278834072,-45.13176527712814,0.0,337,0.9951380189482316,169
C(iso3)[T.MWI],-7.878033165454905,0.09907435488835148,-79.51637105619098,0.0,337,0.9951380189482316,169
C(iso3)[T.MYS],-9.083146390185512,0.16956151522539645,-53.56844315829199,0.0,337,0.9951380189482316,169
C(iso3)[T.NAM],7.078236559717951,0.10929534971437603,64.76246773733433,0.0,337,0.9951380189482316,169
C(iso3)[T.NER],-12.438963064920019,0.011624058038025955,-1070.1050376923663,0.0,337,0.9951380189482316,169
C(iso3)[T.NGA],-8.559938147064887,0.08878257221666704,-96.41462207442038,0.0,337,0.9951380189482316,169
C(iso3)[T.NIC],-7.3893119029044385,0.05766067377941004,-128.15167459148,0.0,337,0.9951380189482316,169
C(iso3)[T.NLD],-9.345376810216486,0.21040104703902407,-44.41696912507833,0.0,337,0.9951380189482316,169
C(iso3)[T.NOR],-9.380640074163516,0.12823651101552092,-73.15108622245769,0.0,337,0.9951380189482316,169
C(iso3)[T.NPL],-1.8114205012443632,0.14598032897370883,-12.408661591457308,2.345406101805596e-35,337,0.9951380189482316,169
C(iso3)[T.NZL],-9.608408248691843,0.1788405103691454,-53.72612854245993,0.0,337,0.9951380189482316,169
C(iso3)[T.OMN],-10.667816922881583,0.1086815772760284,-98.15662589978398,0.0,337,0.9951380189482316,169
C(iso3)[T.PAK],-7.492062491733918,0.19698744585886863,-38.03319779627782,0.0,337,0.9951380189482316,169
C(iso3)[T.PAN],-4.1975234754013035,0.16134602031564868,-26.01566166422633,3.2933022019080153e-149,337,0.9951380189482316,169
C(iso3)[T.PER],-9.058421553389293,0.316837591753947,-28.590109851686965,8.917843806208615e-180,337,0.9951380189482316,169
C(iso3)[T.PHL],-10.465488821174981,0.21177993072581516,-49.416811051488736,0.0,337,0.9951380189482316,169
C(iso3)[T.PNG],-10.491604561247645,0.16252930685507413,-64.55207841748141,0.0,337,0.9951380189482316,169
C(iso3)[T.POL],-10.280429545220358,0.19460620297736353,-52.82683382099681,0.0,337,0.9951380189482316,169
C(iso3)[T.PRI],-6.229073962950898,0.1522379483197545,-40.91669673495336,0.0,337,0.9951380189482316,169
C(iso3)[T.PRT],-6.961973681397373,0.23571599671103594,-29.53543153005458,1.0104238451945108e-191,337,0.9951380189482316,169
C(iso3)[T.PRY],-6.294028830873241,0.21205879789891188,-29.68058337232297,1.3675104673043882e-193,337,0.9951380189482316,169
C(iso3)[T.PSE],12.061044413350519,0.1539606017501972,78.33851177666672,0.0,337,0.9951380189482316,169
C(iso3)[T.QAT],-13.216427241397941,0.19242747135341567,-68.68264260004965,0.0,337,0.9951380189482316,169
C(iso3)[T.ROU],-7.794716634260289,0.22932826162291856,-33.98934164981828,3.201609195184084e-253,337,0.9951380189482316,169
C(iso3)[T.RUS],-9.039592696113434,0.1957761581521766,-46.17310290197322,0.0,337,0.9951380189482316,169
C(iso3)[T.RWA],2.03822285164753,0.19022491576027195,10.714804858771336,8.673998615819539e-27,337,0.9951380189482316,169
C(iso3)[T.SAU],-7.1645934793757595,0.1253127419130475,-57.17370292916546,0.0,337,0.9951380189482316,169
C(iso3)[T.SDN],-3.742248327634869,0.008442538314544865,-443.2610416689134,0.0,337,0.9951380189482316,169
C(iso3)[T.SEN],-9.894821809927342,0.006129195886112262,-1614.3751959938759,0.0,337,0.9951380189482316,169
C(iso3)[T.SGP],-9.093661754962751,0.2021706188188652,-44.98013513580932,0.0,337,0.9951380189482316,169
C(iso3)[T.SLB],-12.083290597759406,0.12092355304862114,-99.9250377046144,0.0,337,0.9951380189482316,169
C(iso3)[T.SLE],-9.97682421359947,0.16821311710397738,-59.31061967915681,0.0,337,0.9951380189482316,169
C(iso3)[T.SLV],-9.513835312648476,0.06138548939810966,-154.98508533421338,0.0,337,0.9951380189482316,169
C(iso3)[T.SOM],6.228687354882435,0.04780269606441219,130.29991752953708,0.0,337,0.9951380189482316,169
C(iso3)[T.SRB],-4.082501571448281,0.1921503629539395,-21.246390111825605,3.5600742530154696e-100,337,0.9951380189482316,169
C(iso3)[T.SSD],0.08800101173482593,0.09093401347362015,0.9677458232980657,0.33317132681666384,337,0.9951380189482316,169
C(iso3)[T.SUR],-5.171319792186366,0.22277176510236135,-23.213533321021167,3.3240617014281524e-119,337,0.9951380189482316,169
C(iso3)[T.SVK],-6.828248668132914,0.2906190115587825,-23.4955333152793,4.5309582212471656e-122,337,0.9951380189482316,169
C(iso3)[T.SVN],-8.888968280360869,0.28733098226971876,-30.936337634542863,3.87913206580115e-210,337,0.9951380189482316,169
