term,coef,se_cluster,t,p,n_obs,r2,n_clusters
C(iso3)[T.KGZ],-9.185792047446707,0.12237353831779138,-75.06354865373066,0.0,337,0.995216417410138,169
C(iso3)[T.KHM],-13.348672802600905,0.4908929605600335,-27.19263439298889,7.937530556946833e-163,337,0.995216417410138,169
C(iso3)[T.KOR],-10.269717748921806,0.5920008752973964,-17.34747054852365,2.061224326852079e-67,337,0.995216417410138,169
C(iso3)[T.KWT],-10.950257156636368,0.4158545702838535,-26.331938949623556,8.264785474982969e-153,337,0.995216417410138,169
C(iso3)[T.LAO],-11.970756605591552,0.3455505850497923,-34.64255921854862,5.781822865789337e-263,337,0.995216417410138,169
C(iso3)[T.LBN],-1.3947378900672482,0.23122430029894167,-6.031969340004667,1.6197351436268914e-09,337,0.995216417410138,169
C(iso3)[T.LBR],-9.981814337302968,0.1976635098102422,-50.49902405803454,0.0,337,0.995216417410138,169
C(iso3)[T.LBY],6.019743511419324,0.18086037334570262,33.2839272642271,6.596267232250843e-243,337,0.995216417410138,169
C(iso3)[T.LKA],-8.95133985610932,0.3888466048280746,-23.02023405879314,2.923626152770286e-117,337,0.995216417410138,169
C(iso3)[T.LSO],4.076727652872394,0.16626121240361663,24.52001638828248,9.036554854483608e-133,337,0.995216417410138,169
C(iso3)[T.LTU],-6.978471879307121,0.44498011345177746,-15.682660119738989,1.9875316325982943e-55,337,0.995216417410138,169
C(iso3)[T.LUX],-8.382472803316418,0.47631442786202816,-17.598611994479686,2.5243530323281813e-69,337,0.995216417410138,169
C(iso3)[T.LVA],-6.411755910807759,0.4893629540441235,-13.102250298721309,3.1963807693795745e-39,337,0.995216417410138,169
C(iso3)[T.MAR],-3.5794279143772494,0.3554421677244969,-10.07035247757003,7.470985515711505e-24,337,0.995216417410138,169
C(iso3)[T.MDA],-12.591426374723524,0.24905553740473185,-50.55670115160546,0.0,337,0.995216417410138,169
C(iso3)[T.MDG],-9.759472349052745,0.16416061194151993,-59.45075516975673,0.0,337,0.995216417410138,169
C(iso3)[T.MEX],-9.921335034587539,0.36445073058295213,-27.22270584755861,3.498469921007052e-163,337,0.995216417410138,169
C(iso3)[T.MLI],-9.989606228255104,0.15893730443861553,-62.85249560220943,0.0,337,0.995216417410138,169
C(iso3)[T.MLT],-10.45313978855676,0.5212960357644458,-20.052214234140354,1.9305844361063563e-89,337,0.995216417410138,169
C(iso3)[T.MMR],-9.991452968849863,0.3043013541095715,-32.8340733089613,1.9226670898097055e-236,337,0.995216417410138,169
C(iso3)[T.MNG],-6.46221847405827,0.39657163080778574,-16.29521118516529,1.0673435467730218e-59,337,0.995216417410138,169
C(iso3)[T.MOZ],-9.543572104133066,0.18257974235311283,-52.27070638360092,0.0,337,0.995216417410138,169
C(iso3)[T.MRT],-2.43992291476536,0.12177387004364051,-20.03650630378222,2.647082245534395e-89,337,0.995216417410138,169
C(iso3)[T.MUS],-6.527458125581234,0.48103232178515165,-13.569687170619396,6.058003269572517e-42,337,0.995216417410138,169
C(iso3)[T.MWI],-7.841983978231405,0.12169335449848669,-64.44052767342299,0.0,337,0.995216417410138,169
C(iso3)[T.MYS],-9.37504013412187,0.4376912531124951,-21.419299717447867,8.830641449079344e-102,337,0.995216417410138,169
C(iso3)[T.NAM],7.09324979473153,0.12789908047267293,55.45974035557732,0.0,337,0.995216417410138,169
C(iso3)[T.NER],-12.406498454031412,0.04814396125957378,-257.6958382618399,0.0,337,0.995216417410138,169
C(iso3)[T.NGA],-8.544227306544052,0.09481784063882628,-90.11202162987603,0.0,337,0.995216417410138,169
C(iso3)[T.NIC],-7.717779889352032,0.5233810733998749,-14.746004931392454,3.2642438159728397e-49,337,0.995216417410138,169
C(iso3)[T.NLD],-9.617885549153158,0.4471233333447141,-21.510587419373515,1.2392516251876277e-102,337,0.995216417410138,169
C(iso3)[T.NOR],-9.69629864227828,0.4794445544110053,-20.224024974462633,6.016812410303594e-91,337,0.995216417410138,169
C(iso3)[T.NPL],-2.037634530041788,0.3519481480554175,-5.789587305119001,7.055957422066476e-09,337,0.995216417410138,169
C(iso3)[T.NZL],-9.937633665541727,0.5236480306051433,-18.977697011592884,2.607787403775491e-80,337,0.995216417410138,169
C(iso3)[T.OMN],-10.906369588879809,0.3549790881920129,-30.723977698033888,2.7232340078911042e-207,337,0.995216417410138,169
C(iso3)[T.PAK],-7.631137110413525,0.26838417218117394,-28.433633207185153,7.766353174469805e-178,337,0.995216417410138,169
C(iso3)[T.PAN],-4.480816898427493,0.42540720001880983,-10.53300672444982,6.085890084949191e-26,337,0.995216417410138,169
C(iso3)[T.PER],-9.380967367758274,0.49981912528625755,-18.7687243107906,1.3611487165923987e-78,337,0.995216417410138,169
C(iso3)[T.PHL],-10.642696088418132,0.31130493381324076,-34.18736721597525,3.725659578571631e-256,337,0.995216417410138,169
C(iso3)[T.PNG],-10.387793994087431,0.2454872452894431,-42.315004927606914,0.0,337,0.995216417410138,169
C(iso3)[T.POL],-10.483987696670416,0.3152203730337542,-33.2592325672674,1.5012397843097137e-242,337,0.995216417410138,169
C(iso3)[T.PRI],-7.53994999412963,0.40523021797185593,-18.606583763339422,2.841686623406956e-77,337,0.995216417410138,169
C(iso3)[T.PRT],-7.3585890071794315,0.6070131496275661,-12.12261877966615,8.015627893665697e-34,337,0.995216417410138,169
C(iso3)[T.PRY],-6.482098243411742,0.30511753232383865,-21.244594481486306,3.6988227766192946e-100,337,0.995216417410138,169
C(iso3)[T.PSE],11.98135317946009,0.1749833095448035,68.47140570508144,0.0,337,0.995216417410138,169
C(iso3)[T.QAT],-13.56213819267237,0.540665405822775,-25.084161195839318,7.404926258001897e-139,337,0.995216417410138,169
C(iso3)[T.ROU],-8.469414293370889,0.3718195679896413,-22.778290930634515,7.527021506584104e-115,337,0.995216417410138,169
C(iso3)[T.RUS],-9.227745475085328,0.2964572608421966,-31.126731215388354,1.0475497158472281e-212,337,0.995216417410138,169
C(iso3)[T.RWA],1.82102329714306,0.3588259944134126,5.074948095998342,3.87601789258259e-07,337,0.995216417410138,169
C(iso3)[T.SAU],-7.455064267147785,0.44673705510507544,-16.687812622560056,1.607534240156209e-62,337,0.995216417410138,169
C(iso3)[T.SDN],-3.713300904312101,0.04255440510679265,-87.26008259293876,0.0,337,0.995216417410138,169
C(iso3)[T.SEN],-9.844436419935295,0.07579070589928709,-129.88975763092733,0.0,337,0.995216417410138,169
C(iso3)[T.SGP],-9.456986784785707,0.5783936231467596,-16.35043404063624,4.318926494159925e-60,337,0.995216417410138,169
C(iso3)[T.SLB],-12.14201864080951,0.1389540479035777,-87.38153960966318,0.0,337,0.995216417410138,169
C(iso3)[T.SLE],-10.010700079685542,0.16942647430371655,-59.0858076981535,0.0,337,0.995216417410138,169
C(iso3)[T.SLV],-9.781581079152332,0.3999260949365652,-24.45847171013897,4.0893268490800305e-132,337,0.995216417410138,169
C(iso3)[T.SOM],6.208270536973678,0.05395097022536676,115.07245395291635,0.0,337,0.995216417410138,169
C(iso3)[T.SRB],-4.254586732280345,0.2861297959634498,-14.869429162224774,5.205528913792905e-50,337,0.995216417410138,169
C(iso3)[T.SSD],0.14112196914900543,0.12962824773355047,1.0886667961375223,0.2763008491565506,337,0.995216417410138,169
C(iso3)[T.SUR],-5.279529441182258,0.24190397181027057,-21.824897713225987,1.3463852447323255e-105,337,0.995216417410138,169
C(iso3)[T.SVK],-6.9906673031559805,0.3342803042825544,-20.91259106084526,4.1128045371890925e-97,337,0.995216417410138,169
C(iso3)[T.SVN],-9.129757191239252,0.41584229348901236,-21.954854843259188,7.782952315232838e-107,337,0.995216417410138,169
C(iso3)[T.SWE],-5.4125620841330395,0.4251208904837665,-12.731818655097877,3.935637970577534e-37,337,0.995216417410138,169
C(iso3)[T.SWZ],21.321026005913616,0.16094773447629043,132.47173733318044,0.0,337,0.995216417410138,169
C(iso3)[T.SYR],0.9546020515558956,0.12349849937356235,7.729665189439944,1.078298037231641e-14,337,0.995216417410138,169
C(iso3)[T.TCD],-11.747888447703566,0.09456531583647967,-124.23041517693193,0.0,337,0.995216417410138,169
C(iso3)[T.TGO],-11.128415527329894,0.14611746821626567,-76.1607469878888,0.0,337,0.995216417410138,169
C(iso3)[T.THA],-12.496849288135083,0.41745493472891176,-29.935804438987713,6.733602161945878e-197,337,0.995216417410138,169
C(iso3)[T.TJK],-1.214322688883132,0.19470080719307703,-6.236865200455674,4.4642635687488796e-10,337,0.995216417410138,169
C(iso3)[T.TKM],-9.115561104374088,0.21855706784457887,-41.70792184518315,0.0,337,0.995216417410138,169
C(iso3)[T.TLS],-11.487844523204677,0.2774258825997966,-41.40869775938166,0.0,337,0.995216417410138,169
C(iso3)[T.TON],-11.415668003970824,0.45058629948537937,-25.33514227354185,1.31028591254814e-141,337,0.995216417410138,169
C(iso3)[T.TTO],-9.230454347573334,0.2877971736121756,-32.07277622542582,1.0569525407502147e-225,337,0.995216417410138,169
C(iso3)[T.TUN],2.266958159670836,0.30405919715697427,7.455647389940621,8.942761965591706e-14,337,0.995216417410138,169
C(iso3)[T.TUR],-2.2627025592027263,0.3587119104534512,-6.307854557554061,2.829298930007392e-10,337,0.995216417410138,169
C(iso3)[T.TZA],-10.26544874549664,0.094845535660513,-108.23333617135603,0.0,337,0.995216417410138,169
C(iso3)[T.UGA],-10.251942224422924,0.18498081718252654,-55.42165063692524,0.0,337,0.995216417410138,169
C(iso3)[T.UKR],-4.141704636813995,0.31502860929804544,-13.147074629325394,1.7688652193461573e-39,337,0.995216417410138,169
C(iso3)[T.URY],-5.036124126278038,0.521425065409497,-9.65838518392467,4.529471644267353e-22,337,0.995216417410138,169
C(iso3)[T.USA],-9.17879847048133,0.43183112214424685,-21.255527913097676,2.9304800544501083e-100,337,0.995216417410138,169
C(iso3)[T.UZB],-8.435292958722332,0.2775923085717839,-30.38734395099787,8.073120397861662e-203,337,0.995216417410138,169
C(iso3)[T.VEN],-7.252288106871916,0.39197431260550963,-18.50194738187029,1.9914660393676105e-76,337,0.995216417410138,169
C(iso3)[T.VIR],-0.9117985414263952,0.4044045957072766,-2.2546690890881704,0.02415410727488406,337,0.995216417410138,169
C(iso3)[T.VNM],-11.783471146187683,0.49052209573265887,-24.02230449698199,1.6262074517892223e-127,337,0.995216417410138,169
C(iso3)[T.VUT],-8.253726125731973,0.15810910267028855,-52.202725752886025,0.0,337,0.995216417410138,169
C(iso3)[T.YEM],4.8488822007918415,0.14294954482454378,33.92023533018841,3.3521122206839737e-252,337,0.995216417410138,169
C(iso3)[T.ZAF],20.259510378190146,0.14084327209766662,143.8443603052715,0.0,337,0.995216417410138,169
C(iso3)[T.ZMB],-7.588545277058054,0.07677745744134525,-98.83819456844327,0.0,337,0.995216417410138,169
C(iso3)[T.ZWE],-3.63498734307017,0.18654473950161818,-19.4858742882891,1.44686872018869e-84,337,0.995216417410138,169
stringency_index_mean,0.010825750615134763,0.006724773931247889,1.609831159502766,0.10743472079623365,337,0.995216417410138,169
cases_pm_mean,-9.218498414738851e-05,0.00027629568417562113,-0.33364612416020656,0.7386466086507587,337,0.995216417410138,169
deaths_pm_mean,0.043060260499132974,0.06985897901881064,0.6163883455487994,0.5376382433951439,337,0.995216417410138,169
vax_filled,0.005108964224179846,0.007886353336146632,0.6478233990307297,0.5170991794440865,337,0.995216417410138,169
vax_missing,1.3932172055347618,0.3563672820093242,3.9094980820891094,9.248808972384574e-05,337,0.995216417410138,169
